,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 11,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,17:42:13,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.8,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.087,0.083,0.088,0.086,0.085,0.086,0.084,0.085,0.084,0.083,0.085,0.081,600
B,0.086,0.085,0.083,0.216,0.165,0.256,0.154,0.303,0.151,0.08,0.075,0.082,600
C,0.087,0.086,0.085,0.214,0.165,0.251,0.15,0.326,0.159,0.079,0.08,0.09,600
D,0.084,0.083,0.085,0.224,0.167,0.258,0.155,0.32,0.153,0.084,0.082,0.083,600
E,0.089,0.088,0.088,0.224,0.17,0.246,0.158,0.325,0.164,0.083,0.085,0.09,600
F,0.091,0.088,0.086,0.226,0.16,0.246,0.157,0.301,0.165,0.084,0.083,0.086,600
G,0.086,0.092,0.094,0.23,0.161,0.263,0.154,0.309,0.166,0.084,0.087,0.083,600
H,0.084,0.083,0.084,0.087,0.083,0.087,0.087,0.088,0.084,0.086,0.081,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 12,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,17:43:45,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.8,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.099,0.103,0.094,0.09,0.108,0.128,0.122,0.104,0.085,0.081,0.08,0.099,600
B,0.109,0.249,0.164,0.29,0.249,0.351,0.212,0.43,0.21,0.161,0.155,0.083,600
C,0.232,0.253,0.218,0.298,0.249,0.354,0.226,0.407,0.201,0.153,0.206,0.085,600
D,0.244,0.256,0.155,0.277,0.249,0.352,0.197,0.4,0.203,0.153,0.162,0.088,600
E,0.225,0.264,0.17,0.285,0.223,0.334,0.214,0.411,0.198,0.183,0.211,0.095,600
F,0.131,0.2,0.185,0.271,0.197,0.32,0.182,0.399,0.182,0.196,0.211,0.092,600
G,0.108,0.183,0.13,0.257,0.176,0.296,0.164,0.363,0.164,0.17,0.139,0.095,600
H,0.096,0.18,0.133,0.118,0.11,0.111,0.11,0.113,0.1,0.1,0.103,0.092,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 13,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:45:06,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.088,0.083,0.084,0.083,0.083,0.084,0.084,0.083,0.082,0.08,0.078,0.083,600
B,0.089,0.085,0.082,0.257,0.15,0.564,0.149,0.447,0.149,0.077,0.071,0.078,600
C,0.086,0.083,0.083,0.262,0.153,0.545,0.136,0.438,0.156,0.077,0.079,0.082,600
D,0.085,0.083,0.083,0.264,0.153,0.543,0.147,0.453,0.159,0.083,0.08,0.081,600
E,0.084,0.084,0.083,0.266,0.157,0.534,0.150,0.459,0.163,0.084,0.083,0.085,600
F,0.085,0.082,0.083,0.269,0.153,0.534,0.159,0.475,0.162,0.086,0.082,0.086,600
G,0.085,0.083,0.083,0.274,0.152,0.534,0.157,0.486,0.161,0.086,0.084,0.084,600
H,0.084,0.082,0.084,0.084,0.084,0.081,0.082,0.082,0.082,0.085,0.083,0.084,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 14,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:47:01,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.067,0.078,0.084,0.085,0.087,0.085,0.087,0.087,0.089,0.086,0.091,600
B,0.08,0.082,0.088,0.232,0.149,0.534,0.144,0.364,0.14,0.085,0.09,0.084,600
C,0.087,0.086,0.088,0.235,0.148,0.54,0.143,0.362,0.14,0.087,0.084,0.088,600
D,0.093,0.088,0.086,0.231,0.151,0.552,0.151,0.374,0.145,0.088,0.085,0.084,600
E,0.092,0.087,0.089,0.236,0.15,0.563,0.145,0.375,0.141,0.088,0.093,0.088,600
F,0.092,0.086,0.087,0.234,0.154,0.55,0.145,0.378,0.146,0.089,0.084,0.083,600
G,0.094,0.086,0.085,0.24,0.145,0.558,0.146,0.384,0.141,0.082,0.085,0.085,600
H,0.09,0.086,0.086,0.085,0.086,0.085,0.085,0.083,0.083,0.085,0.084,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 15,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:49:59,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.082,0.086,0.088,0.085,0.085,0.083,0.086,0.086,0.083,0.084,0.084,600
B,0.088,0.087,0.085,0.209,0.159,0.513,0.164,0.383,0.156,0.085,0.084,0.085,600
C,0.085,0.087,0.087,0.212,0.154,0.517,0.158,0.4,0.156,0.081,0.083,0.093,600
D,0.085,0.086,0.085,0.213,0.158,0.515,0.162,0.403,0.161,0.082,0.084,0.084,600
E,0.094,0.101,0.093,0.215,0.157,0.541,0.171,0.408,0.159,0.082,0.086,0.088,600
F,0.092,0.084,0.087,0.208,0.156,0.497,0.158,0.393,0.157,0.086,0.083,0.085,600
G,0.088,0.087,0.084,0.212,0.153,0.508,0.152,0.394,0.154,0.084,0.085,0.088,600
H,0.09,0.086,0.086,0.084,0.087,0.089,0.086,0.084,0.086,0.085,0.085,0.088,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 16,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:51:51,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.089,0.086,0.089,0.11,0.093,0.082,0.081,0.087,0.089,0.082,0.083,0.09,600
B,0.087,0.084,0.083,0.222,0.155,0.279,0.16,0.423,0.16,0.083,0.179,0.088,600
C,0.086,0.084,0.083,0.221,0.155,0.28,0.152,0.424,0.148,0.096,0.28,0.175,600
D,0.085,0.083,0.088,0.229,0.154,0.287,0.154,0.434,0.152,0.113,0.277,0.275,600
E,0.086,0.085,0.085,0.23,0.16,0.279,0.157,0.446,0.148,0.133,0.268,0.279,600
F,0.089,0.082,0.083,0.23,0.153,0.294,0.162,0.435,0.156,0.105,0.254,0.223,600
G,0.086,0.085,0.085,0.226,0.154,0.295,0.156,0.438,0.152,0.095,0.24,0.108,600
H,0.083,0.088,0.087,0.083,0.084,0.083,0.082,0.082,0.081,0.083,0.082,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 17,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:54:37,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.082,0.088,0.086,0.085,0.086,0.084,0.085,0.085,0.083,0.086,0.082,600
B,0.086,0.084,0.083,0.216,0.163,0.256,0.154,0.304,0.151,0.079,0.075,0.082,600
C,0.086,0.085,0.085,0.214,0.165,0.25,0.149,0.327,0.16,0.078,0.079,0.089,600
D,0.084,0.083,0.084,0.225,0.167,0.255,0.156,0.321,0.154,0.083,0.082,0.083,600
E,0.088,0.087,0.087,0.224,0.17,0.246,0.159,0.327,0.165,0.083,0.085,0.089,600
F,0.091,0.087,0.086,0.226,0.16,0.248,0.161,0.298,0.164,0.084,0.083,0.085,600
G,0.087,0.09,0.094,0.232,0.159,0.263,0.158,0.311,0.165,0.084,0.088,0.083,600
H,0.084,0.082,0.083,0.089,0.085,0.088,0.088,0.089,0.085,0.084,0.081,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 18,,,,,,,,,,,,
Date,21/10/2022,,,,,,,,,,,,
Time,21:56:32,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,22.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.102,0.109,0.096,0.097,0.137,0.165,0.161,0.127,0.09,0.083,0.082,0.103,600
B,0.137,0.283,0.199,0.316,0.284,0.382,0.237,0.458,0.23,0.197,0.209,0.085,600
C,0.265,0.286,0.256,0.326,0.279,0.385,0.252,0.434,0.227,0.183,0.243,0.087,600
D,0.281,0.287,0.19,0.302,0.282,0.379,0.212,0.419,0.224,0.19,0.196,0.09,600
E,0.261,0.298,0.208,0.31,0.257,0.365,0.25,0.435,0.217,0.226,0.249,0.095,600
F,0.172,0.233,0.225,0.295,0.221,0.344,0.201,0.422,0.198,0.232,0.251,0.094,600
G,0.125,0.232,0.155,0.267,0.194,0.307,0.177,0.357,0.175,0.212,0.175,0.097,600
H,0.099,0.218,0.167,0.141,0.129,0.127,0.129,0.133,0.112,0.102,0.099,0.094,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 19,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:29:59,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.088,0.083,0.084,0.083,0.084,0.084,0.084,0.082,0.082,0.086,0.078,0.083,600
B,0.099,0.085,0.083,0.237,0.147,0.562,0.144,0.413,0.144,0.076,0.07,0.078,600
C,0.089,0.084,0.083,0.241,0.151,0.55,0.135,0.417,0.149,0.077,0.075,0.082,600
D,0.087,0.083,0.083,0.241,0.151,0.548,0.147,0.415,0.157,0.083,0.081,0.081,600
E,0.086,0.084,0.084,0.24,0.156,0.542,0.147,0.423,0.16,0.085,0.083,0.085,600
F,0.084,0.082,0.083,0.242,0.151,0.537,0.156,0.428,0.16,0.088,0.083,0.086,600
G,0.087,0.083,0.084,0.239,0.15,0.524,0.154,0.437,0.157,0.085,0.084,0.084,600
H,0.083,0.082,0.084,0.084,0.084,0.082,0.082,0.082,0.082,0.085,0.083,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 20,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:32:58,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.077,0.068,0.077,0.084,0.084,0.086,0.084,0.087,0.085,0.089,0.087,0.091,600
B,0.08,0.078,0.086,0.207,0.137,0.558,0.137,0.368,0.138,0.084,0.089,0.084,600
C,0.088,0.086,0.092,0.219,0.139,0.572,0.142,0.372,0.139,0.086,0.084,0.088,600
D,0.089,0.087,0.086,0.205,0.14,0.563,0.147,0.387,0.141,0.087,0.085,0.084,600
E,0.094,0.087,0.089,0.222,0.142,0.607,0.144,0.388,0.139,0.087,0.093,0.088,600
F,0.094,0.086,0.087,0.232,0.15,0.595,0.142,0.394,0.139,0.089,0.084,0.084,600
G,0.091,0.087,0.086,0.241,0.138,0.589,0.142,0.401,0.137,0.082,0.085,0.085,600
H,0.089,0.087,0.086,0.086,0.086,0.085,0.085,0.084,0.084,0.085,0.085,0.086,600
