,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 21,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:34:55,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.09,0.085,0.089,0.091,0.088,0.087,0.085,0.095,0.088,0.083,0.086,0.082,600
B,0.092,0.089,0.087,0.209,0.153,0.501,0.162,0.369,0.162,0.087,0.085,0.087,600
C,0.088,0.088,0.089,0.219,0.152,0.501,0.166,0.385,0.143,0.082,0.084,0.093,600
D,0.087,0.089,0.088,0.217,0.157,0.499,0.164,0.392,0.159,0.083,0.084,0.085,600
E,0.097,0.101,0.099,0.22,0.161,0.524,0.181,0.402,0.149,0.083,0.087,0.087,600
F,0.094,0.087,0.088,0.208,0.148,0.486,0.161,0.391,0.163,0.088,0.084,0.087,600
G,0.09,0.089,0.086,0.216,0.15,0.497,0.162,0.394,0.166,0.084,0.086,0.088,600
H,0.092,0.089,0.088,0.087,0.088,0.091,0.085,0.085,0.087,0.087,0.086,0.089,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 22,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:37:05,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.5,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.09,0.087,0.089,0.103,0.093,0.083,0.082,0.087,0.089,0.083,0.084,0.09,600
B,0.087,0.084,0.083,0.219,0.154,0.28,0.155,0.424,0.16,0.079,0.192,0.085,600
C,0.086,0.084,0.084,0.218,0.154,0.282,0.154,0.423,0.15,0.094,0.279,0.189,600
D,0.085,0.084,0.088,0.225,0.153,0.288,0.154,0.433,0.152,0.115,0.297,0.284,600
E,0.086,0.086,0.085,0.224,0.159,0.281,0.158,0.443,0.15,0.139,0.278,0.282,600
F,0.089,0.083,0.084,0.226,0.152,0.296,0.161,0.435,0.156,0.109,0.271,0.237,600
G,0.087,0.085,0.084,0.221,0.155,0.296,0.156,0.438,0.152,0.09,0.254,0.098,600
H,0.084,0.09,0.088,0.085,0.085,0.083,0.083,0.083,0.082,0.083,0.083,0.083,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 23,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:40:18,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.083,0.088,0.087,0.086,0.087,0.085,0.086,0.085,0.084,0.088,0.082,600
B,0.086,0.085,0.084,0.214,0.157,0.25,0.154,0.303,0.15,0.08,0.075,0.083,600
C,0.086,0.086,0.085,0.212,0.16,0.245,0.15,0.323,0.157,0.079,0.08,0.09,600
D,0.085,0.083,0.085,0.22,0.164,0.25,0.154,0.322,0.153,0.084,0.083,0.084,600
E,0.087,0.089,0.087,0.222,0.169,0.239,0.158,0.326,0.163,0.084,0.086,0.087,600
F,0.09,0.09,0.088,0.221,0.153,0.242,0.157,0.3,0.165,0.085,0.084,0.085,600
G,0.088,0.087,0.096,0.231,0.157,0.257,0.154,0.311,0.165,0.085,0.089,0.083,600
H,0.081,0.083,0.085,0.087,0.089,0.091,0.09,0.09,0.085,0.084,0.08,0.081,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 24,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,10:42:09,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,21.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.097,0.1,0.093,0.092,0.111,0.13,0.134,0.104,0.086,0.082,0.08,0.097,600
B,0.127,0.298,0.267,0.354,0.32,0.427,0.281,0.5,0.286,0.248,0.256,0.084,600
C,0.303,0.316,0.278,0.374,0.327,0.436,0.3,0.471,0.289,0.237,0.272,0.085,600
D,0.3,0.315,0.239,0.347,0.338,0.434,0.258,0.456,0.282,0.249,0.258,0.089,600
E,0.28,0.321,0.249,0.339,0.292,0.395,0.282,0.462,0.263,0.261,0.284,0.094,600
F,0.2,0.256,0.265,0.317,0.246,0.366,0.219,0.417,0.233,0.274,0.295,0.091,600
G,0.117,0.264,0.179,0.274,0.2,0.322,0.183,0.329,0.179,0.244,0.212,0.094,600
H,0.098,0.25,0.185,0.157,0.143,0.137,0.131,0.134,0.111,0.097,0.097,0.09,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 25,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,21:52:11,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.094,0.091,0.088,0.09,0.088,0.09,0.092,0.092,0.092,0.09,0.087,0.096,600
B,0.092,0.085,0.086,0.246,0.152,0.585,0.148,0.43,0.153,0.081,0.078,0.082,600
C,0.087,0.084,0.088,0.247,0.153,0.575,0.142,0.432,0.156,0.086,0.083,0.087,600
D,0.086,0.084,0.09,0.248,0.156,0.573,0.155,0.435,0.163,0.088,0.085,0.081,600
E,0.085,0.084,0.089,0.243,0.157,0.56,0.151,0.439,0.166,0.089,0.083,0.085,600
F,0.084,0.082,0.084,0.246,0.151,0.556,0.156,0.441,0.159,0.087,0.082,0.086,600
G,0.086,0.082,0.084,0.244,0.15,0.544,0.153,0.45,0.157,0.086,0.084,0.084,600
H,0.083,0.082,0.085,0.085,0.084,0.082,0.082,0.082,0.082,0.085,0.083,0.085,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 26,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,21:54:56,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.076,0.069,0.077,0.084,0.085,0.086,0.084,0.087,0.085,0.089,0.087,0.089,600
B,0.079,0.078,0.084,0.239,0.14,0.559,0.139,0.382,0.137,0.085,0.089,0.084,600
C,0.088,0.085,0.092,0.252,0.141,0.566,0.143,0.383,0.138,0.087,0.084,0.088,600
D,0.09,0.088,0.087,0.235,0.142,0.557,0.144,0.397,0.141,0.088,0.086,0.085,600
E,0.096,0.088,0.089,0.24,0.143,0.617,0.143,0.402,0.14,0.087,0.093,0.087,600
F,0.094,0.087,0.088,0.248,0.153,0.604,0.142,0.411,0.14,0.089,0.084,0.084,600
G,0.091,0.088,0.087,0.25,0.139,0.579,0.142,0.425,0.138,0.082,0.085,0.085,600
H,0.09,0.088,0.088,0.087,0.086,0.085,0.086,0.084,0.084,0.086,0.085,0.087,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 27,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,21:56:53,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.088,0.081,0.086,0.087,0.085,0.085,0.083,0.086,0.085,0.086,0.087,0.083,600
B,0.088,0.086,0.085,0.208,0.155,0.537,0.154,0.396,0.154,0.085,0.084,0.086,600
C,0.085,0.088,0.086,0.212,0.148,0.542,0.152,0.412,0.154,0.081,0.083,0.092,600
D,0.084,0.086,0.085,0.214,0.155,0.528,0.154,0.418,0.16,0.082,0.084,0.085,600
E,0.093,0.097,0.092,0.216,0.156,0.565,0.165,0.421,0.155,0.083,0.086,0.088,600
F,0.092,0.085,0.086,0.21,0.151,0.522,0.152,0.407,0.154,0.086,0.083,0.085,600
G,0.088,0.088,0.084,0.213,0.151,0.536,0.149,0.409,0.153,0.084,0.085,0.089,600
H,0.09,0.087,0.086,0.085,0.092,0.085,0.084,0.084,0.087,0.086,0.086,0.084,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 28,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,21:58:23,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.091,0.088,0.088,0.105,0.093,0.083,0.082,0.086,0.089,0.083,0.083,0.089,600
B,0.087,0.085,0.083,0.219,0.154,0.282,0.159,0.43,0.16,0.079,0.213,0.086,600
C,0.087,0.084,0.084,0.217,0.155,0.283,0.154,0.432,0.15,0.105,0.288,0.175,600
D,0.085,0.084,0.088,0.225,0.154,0.29,0.154,0.442,0.152,0.127,0.302,0.292,600
E,0.087,0.084,0.085,0.224,0.16,0.282,0.158,0.452,0.15,0.155,0.273,0.298,600
F,0.089,0.082,0.084,0.225,0.152,0.297,0.162,0.444,0.156,0.119,0.28,0.243,600
G,0.086,0.086,0.085,0.22,0.156,0.298,0.157,0.448,0.152,0.095,0.265,0.095,600
H,0.085,0.09,0.088,0.085,0.086,0.083,0.083,0.082,0.082,0.083,0.083,0.084,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 29,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,21:59:38,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.086,0.083,0.087,0.088,0.087,0.088,0.086,0.087,0.086,0.084,0.085,0.084,600
B,0.086,0.085,0.083,0.216,0.164,0.246,0.155,0.307,0.154,0.081,0.076,0.084,600
C,0.087,0.085,0.084,0.214,0.166,0.241,0.152,0.323,0.161,0.079,0.081,0.089,600
D,0.083,0.083,0.084,0.224,0.167,0.249,0.157,0.325,0.155,0.084,0.083,0.083,600
E,0.086,0.087,0.087,0.224,0.171,0.239,0.159,0.331,0.166,0.084,0.086,0.087,600
F,0.087,0.088,0.086,0.225,0.159,0.241,0.163,0.306,0.166,0.085,0.084,0.085,600
G,0.085,0.087,0.089,0.23,0.164,0.254,0.157,0.318,0.167,0.085,0.089,0.083,600
H,0.078,0.083,0.079,0.08,0.089,0.091,0.09,0.091,0.086,0.085,0.08,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 30,,,,,,,,,,,,
Date,22/10/2022,,,,,,,,,,,,
Time,22:00:40,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.095,0.105,0.094,0.105,0.184,0.222,0.218,0.161,0.097,0.083,0.08,0.101,600
B,0.183,0.307,0.284,0.387,0.35,0.444,0.324,0.526,0.325,0.289,0.282,0.084,600
C,0.288,0.313,0.289,0.395,0.354,0.447,0.32,0.495,0.302,0.273,0.3,0.086,600
D,0.296,0.305,0.264,0.366,0.357,0.456,0.286,0.467,0.286,0.269,0.279,0.089,600
E,0.264,0.318,0.28,0.358,0.321,0.427,0.331,0.5,0.272,0.256,0.29,0.094,600
F,0.21,0.21,0.297,0.357,0.296,0.423,0.271,0.433,0.262,0.298,0.295,0.092,600
G,0.136,0.286,0.223,0.3,0.241,0.343,0.211,0.326,0.202,0.281,0.267,0.093,600
H,0.092,0.288,0.232,0.184,0.169,0.167,0.166,0.154,0.124,0.094,0.094,0.092,600
